,Song_Title,Artist,Lyricist,Composer,Lyric
42,宿命,"
Official髭男dism",藤原聡,藤原聡,心臓からあふれ出した声で 歌うメロディ 振り向いた未来 君から溢れだした声と 合わさって響いた 群青の空の下 夢じゃない 夢じゃない 涙の足跡 嘘じゃない 嘘じゃない 泥だらけの笑顔 夢じゃない 夢じゃない 肩を組んで叫びたい 僕らの想い 届け！ 奇跡じゃなくていい 美しくなくていい 生き甲斐ってやつが光り輝くから 切れないバッテリー 魂の限り 宿命ってやつを燃やして 暴れ出すだけなんだ 沈黙が続いたイヤフォン 自分の弱さに遠ざかってく未来 「大丈夫」や「頑張れ」って歌詞に 苛立ってしまった そんな夜もあった 夢じゃない 夢じゃない あの日の悔しさと 忘れない 忘れない 掌の爪痕 無駄じゃない 無駄じゃない それも全て讃えたい もうあと少し 願いの熱さに 汗まみれになったり 期待背負って立って 重さに臆病になるけど 僕らの背番号 それは背中じゃなく 瞳の奥のアンサー 重なって 照らしあってくFOREVER 緊張から不安が芽生えて 根を張るみたいに 僕らを支配する そんなものに負けてたまるかと 今 宿命ってやつを燃やして 暴れ出す 届け！ 奇跡じゃなくていい 美しくなくていい 生き甲斐ってやつが光り輝くから 切れないバッテリー 魂の限り 宿命ってやつを燃やして 暴れ出すだけなんだ ただ宿命ってやつをかざして 立ち向かうだけなんだ
43,別の人の彼女になったよ,"
wacci",橋口洋平,橋口洋平,別の人の彼女になったよ 今度はあなたみたいに 一緒にフェスで大はしゃぎとかはしないタイプだけど 余裕があって大人で 本当に優しくしてくれるの 別の人の彼女になったよ 今度はあなたみたいに 映画見てても私より泣いてることなんてないし どんなことにも詳しくて 本当に尊敬できる人なの キスや態度だけで 終わらせたりせずに ちゃんと「好きだ」という 言葉でくれるの 怒鳴りあいはおろか 口喧嘩もなくて むしろ怒るとこが どこにもないの だからもう会えないや ごめんね だからもう会えないや ごめんね あなたも早くなってね 別の人の彼氏に 別の人の彼女になったよ あなたの時みたいに すっぴんだって笑っていられる私ではなくて 一生懸命お洒落して なるべくちゃんとしてるの 別の人の彼女になったよ あなたの時みたいに 大きな声で愚痴を言うような私ではなくて それをすると少しだけ 叱られてしまうから 夢や希望とかを 語ることを嫌って ちゃんと現実をね 見つめていて 正しいことだけしか 言わないから ずっとさらけ出せず おとなしくしてるの だからもう会えないや ごめんね だからもう会えないや ごめんね あなたも早くなってね だけど私はズルいから だからもう会いたいや ごめんね だからもう会いたいな ずるいね あなたも早くなってね 別の人の彼氏に 私が電話をしちゃう前に
44,マリーゴールド,"
あいみょん",あいみょん,あいみょん,風の強さがちょっと 心を揺さぶりすぎて 真面目に見つめた 君が恋しい でんぐり返しの日々 可哀想なふりをして だらけてみたけど 希望の光は 目の前でずっと輝いている 幸せだ 麦わらの帽子の君が 揺れたマリーゴールドに似てる あれは空がまだ青い夏のこと 懐かしいと笑えたあの日の恋 「もう離れないで」と 泣きそうな目で見つめる君を 雲のような優しさでそっとぎゅっと 抱きしめて 抱きしめて 離さない 本当の気持ち全部 吐き出せるほど強くはない でも不思議なくらいに 絶望は見えない 目の奥にずっと写るシルエット 大好きさ 柔らかな肌を寄せあい 少し冷たい空気を2人 かみしめて歩く今日という日に 何と名前をつけようかなんて話して ああ アイラブユーの言葉じゃ 足りないからとキスして 雲がまだ2人の影を残すから いつまでも いつまでも このまま 遥か遠い場所にいても 繋がっていたいなあ 2人の想いが 同じでありますように 麦わらの帽子の君が 揺れたマリーゴールドに似てる あれは空がまだ青い夏のこと 懐かしいと笑えたあの日の恋 「もう離れないで」と 泣きそうな目で見つめる君を 雲のような優しさでそっとぎゅっと 抱きしめて離さない ああ アイラブユーの言葉じゃ 足りないからとキスして 雲がまだ2人の影を残すから いつまでも いつまでも このまま 離さない いつまでも いつまでも 離さない
45,HAPPY BIRTHDAY,"
back number",清水依与吏,清水依与吏,いつの間にやら日付は変わって なんで年って取るんだろう もう背は伸びないくせに 着信の音で飛び起きたけど損したな 君かと思ったのに 何かの手違いで 好きになってくれないかな どうにも君のいない場所は 空気が薄くてさ くだらない話は思い付くのに 君を抱き締めていい理由だけが見付からない ああそうか そうだよな ハッピーバースデー 片想いの俺 愛が何かは知らないけれど 好きと言う名前の痛みになら詳しいかも 君にも教えてあげたいけれど結局 教わるのは俺だろう このまま今日が終わり明日が来れば いつになっても縮まらないこの距離を 駆け引きにも綱引きにもならないやり取りを もっと単純な名前で呼んであげられるよ 何ひとつ終われないけど つまらない言葉の繰り返しで つじつまもきっと合ってない物語の続きに ひとりよがりの毎日に ハッピーバースデー 君に言って欲しいだけ くだらない話は思い付くのに 君を抱き締めていい理由だけが見付からない ああそうか そうだよな ハッピーバースデー 片想いの俺 ハッピーバースデー 片想いの俺
46,未完成,"
家入レオ",家入レオ・Kanata Okajima,久保田真悟(Jazzin'park),愛を止めて 僕から逃げて 壊して欲しいよ 全部 全部 過去も捨てて 笑い飛ばして いいよ いいよ いいよ 「嘘吐き」って言って 無論 突き放して もう夢見ないように 行き過ぎた感情 暴れ回るなら いっそ 世界から 消し去っていいのに 僕はなんて 未完成 どうしたら良いか 分からないんだ 救えないなら 生まないで 愛を止めて 僕から逃げて 否定していいよ 全部 全部 このままだと 君を壊す いいの？ いいの？ いいの？ 二度と振り返らないで 上手く 幸せになってね こんな僕が 愛してごめん。 もう 自由だよ 「本当を見せて」 言いながら 隠して 騙し合う二人 不必要に君は 傷つけて来るけど 僕の愛でしか 寂しさ満たせないよ 君はなんて 未完成 どうしたら良いか 分からないんだ よく似た者同士だね 呼吸止めて 僕から逃げて 忘れて欲しいよ 全部 全部 例え何処で 生きていたって 好きだよ 好きだよ 好きだよ 君は泣いているのに ねぇ なんで 泣けないんだろう 無責任に 愛してごめん。 すべてが 押し寄せて 引き返して 定まらない 正常な日々を お願い返して 終わりたい 終われない いいよ 君が決めて 愛を止めて 僕から逃げて 壊して欲しいよ 全部 全部 過去も捨てて 笑い飛ばして いいよ いいよ いいよ 二度と振り返らないで 上手く 幸せになってね こんな僕が 愛してごめん。 呼吸止めて 僕から逃げて 忘れて欲しいよ 全部 全部 例え何処で 生きていたって 好きだよ 好きだよ 好きだよ 僕らにしか見えていない 世界は 脆過ぎたみたい 「会えて良かった」と君が笑う もう 自由だよ もう 自由だよ
47,シャルル,"
バルーン",バルーン,バルーン,さよならはあなたから言った それなのに頬を濡らしてしまうの そうやって昨日の事も消してしまうなら もういいよ 笑って 花束を抱えて歩いた 意味もなく ただ街を見下ろした こうやって理想の縁に心を置き去っていく もういいか 空っぽでいよう それでいつか 深い青で満たしたのなら どうだろう こんな風に悩めるのかな 愛を謳って雲の上 濁りきっては見えないや 嫌 遠く描いていた 日々を語って夜の群れ いがみ合ってきりがないな 否 笑い合ってさよなら 朝焼けとあなたの溜息 この街は僕等の夢を見てる 今日だって互いの事を忘れていくんだね ねえ そうでしょ 黙っていよう それでいつか 苛まれたとしても 別に良いんだよ こんな憂いも意味があるなら 恋と飾って 静かな方へ 汚れきった言葉を 今 「此処には誰もいない」「ええ、そうね」 混ざって 二人の果て 譲り合って何もないな 否 痛みだって教えて きっとわかっていた 騙し合うなんて馬鹿らしいよな ずっと迷っていた ほらね 僕等は変われない そうだろう 互いのせいで今があるのに 愛を謳って雲の上 濁りきっては見えないや 嫌 日に日に増えていた 後悔を語って夜の群れ 許し合って意味もないな 否 哂い合ってさよなら
48,ただ君に晴れ,"
ヨルシカ",n-buna,n-buna,夜に浮かんでいた 海月のような月が爆ぜた バス停の背を覗けば あの夏の君が頭にいる だけ 鳥居 乾いた雲 夏の匂いが頬を撫でる 大人になるまでほら、背伸びしたままで 遊び疲れたらバス停裏で空でも見よう じきに夏が暮れても きっときっと覚えてるから 追いつけないまま大人になって 君のポケットに夜が咲く 口に出せないなら僕は一人だ それでいいからもう諦めてる だけ 夏日 乾いた雲 山桜桃梅 錆びた標識 記憶の中はいつも夏の匂いがする 写真なんて紙切れだ 思い出なんてただの塵だ それがわからないから、口を噤んだまま 絶えず君のいこふ 記憶に夏野の石一つ 俯いたまま大人になって 追いつけない ただ君に晴れ 口に出せないまま坂を上った 僕らの影に夜が咲いていく 俯いたまま大人になった 君が思うまま手を叩け 陽の落ちる坂道を上って 僕らの影は 追いつけないまま大人になって 君のポケットに夜が咲く 口に出せなくても僕ら一つだ それでいいだろ、もう 君の想い出を噛み締めてるだけ
49,3月9日,"
レミオロメン",藤巻亮太,藤巻亮太,流れる季節の真ん中で ふと日の長さを感じます せわしく過ぎる日々の中に 私とあなたで夢を描く 3月の風に想いをのせて 桜のつぼみは春へとつづきます 溢れ出す光の粒が 少しずつ朝を暖めます 大きなあくびをした後に 少し照れてるあなたの横で 新たな世界の入口に立ち 気づいたことは 1人じゃないってこと 瞳を閉じれば あなたが まぶたのうらに いることで どれほど強くなれたでしょう あなたにとって私も そうでありたい 砂ぼこり運ぶ つむじ風 洗濯物に絡まりますが 昼前の空の白い月は なんだかきれいで 見とれました 上手くはいかぬこともあるけれど 天を仰げば それさえ小さくて 青い空は凛と澄んで 羊雲は静かに揺れる 花咲くを待つ喜びを 分かち合えるのであれば それは幸せ この先も 隣で そっと微笑んで 瞳を閉じれば あなたが まぶたのうらに いることで どれほど強くなれたでしょう あなたにとって私も そうでありたい
50,フレア,"
Superfly",越智志帆,越智志帆,涙が降れば きっと消えてしまう 揺らぐ残り火 どうかここにいて 私を創る 出会いもサヨナラも 日々 恋をして 胸を焦がしたい いたずらな空にも悔やんでいられない ほら 笑うのよ 赤い太陽のように いつの日も雨に負けるもんか 今日の日も 涙に負けるもんか 失う度に 嫉妬するものね 雨雲たちに 少し怯えてる 炎の声よ 聞かせてくれる？ 私のままでいいと 日々 育てたい 信じるって気持ち 迷いも不安も 怯んで飛んでゆけ 日々 立ち上がれ 赤い太陽のように やさしい風に吹かれて 炎は再び舞い上がる 日々 恋をして 胸を焦がしたい いたずらな空にも悔やんでいられない ほら 笑うのよ 赤い太陽のように どこかでまた会えるまで 冷たい雨に負けるもんか 今日の日も 涙に負けるもんか 孤独の雨に負けるもんか 今日の日も 涙に負けるもんか
51,ノーダウト,"
Official髭男dism",藤原聡,藤原聡,まるで魔法のように簡単に広まってく噂話 偏見を前にピュアも正義もあったもんじゃない 仕方ない どうしようもない そう言ってわがまま放題大人たち どうぞご自由に 嫌ってくれて別にかまわない Let me show 神様も ハマるほどの 大嘘を oh 誰も ハリボテと 知るよしもない 完璧な Lie and lie lie and lie そして少しの愛で Let me show 欲張りの その向こうを STOP！ 偽のウォーアイニー まき散らして 暴走してるあなたたち 使って華麗に 浴びるわ9桁のビルシャワー 怪しい おかしい それ以外なにも感じられない私 時代の声に 責め立てられる筋合いはない Let me show 神様も ハマるほどの 大嘘を oh Let you show そのbeautiful その奥の野生のかけら 早くデマカセに気づいて 騙してたわけに気づいて 誰に何度裏切られても 目を覚まして 笑って one more time Let me show 神様も ハマるほどの 大嘘を oh 誰も ハリボテと 知るよしもない 完璧な Lie and lie lie and lie そして少しの愛で Let me show 欲張りの その向こうを
52,Teenager Forever,"
King Gnu",Daiki Tsuneta,Daiki Tsuneta,他の誰かになんて なれやしないよ そんなのわかってるんだ 明日を信じてみたいの 微かな自分を 愛せなかったとしても Teenager Forever 望んだこと全てが 叶う訳はないよ そんなのわかってるんだ 深い傷もいずれは 瘡蓋に変わって 剥がれ落ちるだろうか いつまでも 相変わらず つまらない話を つまらない中に どこまでも 幸せを探すよ 伝えたい想いは溢れているのに 伝え方がわからなくて 今でも言葉を探しているんだ 遠く散っていった 夢の欠片に めくるめく貴方の煌めきに 気づけたらいいんだ Teenager Forever 結局のところ 誰も教えちゃくれないんだ 進むべき道なんて 等身大のままで 生きていこうぜ 歳を重ねても いつまでも 相変わらず つまらない話を つまらない中に どこまでも 幸せを探すよ 煌めきを探せよ 散々振り回して、振り回されて 大事なのはあなただってことに 気づけないままで 一体未来は どうなるのかなんて事より めくるめく今という煌めきに 気づけたらいいんだ Teenager Forever 他の誰かになんて なれやしないよ そんなのわかってるんだ 明日を信じてみたいの 微かな自分を 愛せなかったとしても
53,願い,"
sumika",片岡健太,黒田隼之介,あなたの瞳に映って 私は「幸せ」って 笑っている 未来を探していた 「おはよう」 たったひとつで世界が弾むから あなたはすごい人だね 寒い冬を温められる人 あなたをずっと見ているから ちょっとした変化に 少しだけ早く気付いてしまっただけ あの子を目で追ってどっか辛そうで あなたはきっと恋をしている ひとつふたつ願っても あの子じゃない 私には代わりは務められず みっつよっつ願っても 虚しくなる この胸の中で眠れ いつか目覚める日まで あなたの瞳に映って 「うれしい」「たのしい」と言い合って 絵空に見ていた儚い夢だ 白い息を小さく吐いて 「さびしい」「かなしい」って 隣から私も言いたかったよ そばにいてよ 突然降ってきた雪を誰に伝えよう 私は一人だけだよ あなたはどう？ 答え聞くまでもなかったようで 目線の行き先が諭すよ ひとつふたつねだっても 叶わぬ希望 あなたの目線の先にいる事 みっつよっつめ叶っても 虚しくなる ひとつめになれないこと あの子になれないこと あなたの瞳に映って 「ただいま」「おかえり」を言い合って 真昼に見ていた儚い夢だ 白い息を小さく吐いて 「おはよう」「おやすみ」って 目を合わせ私も言いたかったな きっとまだ 雪はずっとふっと 空から来ては 止めどなく降りしきる 想い重ねて 私はずっともっとあなたを あなたの瞳に映って 私たち二人笑い合って 絵空に見ていた儚い夢だ 白い息を小さく吐いて 「最高に幸せ」って きっとまだ 解っていた ずっと“まだ”なんだね あなたに出会えてよかった あなたが笑っている未来まで 幸せ祈り続ける夢だ 一生物のギフトはそっと 私の胸の中 「おはよう」と「おやすみ」があって 時々起きては眠ってね 「さようなら」 春の中で
54,ビンテージ,"
Official髭男dism",藤原聡,藤原聡,口喧嘩なんかしたくもないから 細心の注意を払って生きてた 率先して自分のことをけなすのは 楽だけど虚しくて 悲しい過去なんか1つもないのが 理想的だって価値観を持ってた そんな僕は君という人に会えて 大事なことに気付かされた キレイとは傷跡がないことじゃない 傷さえ愛しいというキセキだ 酸いも甘いもって言えるほど 何も僕ら始まっちゃないけれど 褪せた思い出もビンテージなんて言って 振り返る度に笑えるようにと 大切に日々を重ねよう かけがえのない今を 好きな色なんか特段ないけど 人生が絵画だったならどうだろう？ 君との時間を重ねることでしか 出せない色がきっと好きだ 喜怒哀楽そしてその間にきらめく想いを抱きしめて シワくちゃだったり やけに錆びついたり 剥がれてしまった記憶があったとしても 何一つ隠し繕うこともなく それさえ愛しいというキセキだ 酸いも甘いもって言えるほど 何も僕ら始まっちゃないけれど 褪せた思い出もビンテージなんていって 振り返る度に笑えるようにと 大切に日々を重ねよう そして増えた思い出がいつか星の数ほどに 溢れることがただ嬉しいから 今の心を歪まないように 例える言葉を 探してみるよ 連なってく日々の中を 君と重ねる今を
55,猫,"
DISH//",あいみょん,あいみょん,夕焼けが燃えてこの街ごと 飲み込んでしまいそうな今日に 僕は君を手放してしまった 明日が不安だ とても嫌だ だからこの僕も一緒に 飲み込んでしまえよ夕焼け だけどもそうはいかないよな 明日ってウザいほど来るよな 眠たい夜になんだか笑っちゃう 家まで帰ろう 1人で帰ろう 昨日のことなど 幻だと思おう 君の顔なんて忘れてやるさ 馬鹿馬鹿しいだろ、そうだろ 君がいなくなった日々も このどうしようもない気だるさも 心と体が喧嘩して 頼りない僕は寝転んで 猫になったんだよな君は いつかフラッと現れてくれ 何気ない毎日を君色に染めておくれよ 夕焼けが燃えてこの街ごと 飲み込んでしまいそうな今日に 僕は君を手放してしまった 若すぎる僕らはまた1から 出会うことは可能なのかな 願うだけ無駄ならもうダメだ 家までつくのが こんなにも嫌だ 歩くスピードは 君が隣にいる時のまんま 想い出巡らせ がんじがらめのため息ばっか 馬鹿にしろよ、笑えよ 君がいなくなった日々は 面白いくらいにつまらない 全力で忘れようとするけど 全身で君を求めてる 猫になったんだよな君は いつかまたあの声を聞かせてよ 矛盾ばっかで無茶苦茶な僕を 慰めてほしい 君がいなくなった日々も このどうしようもない気だるさも 心と体が喧嘩して 頼りない僕は寝転んで 猫になったんだよな君は いつかフラッと現れてくれ 何気ない毎日を君色に染めておくれよ 君がもし捨て猫だったら この腕の中で抱きしめるよ ケガしてるならその傷拭うし 精一杯の温もりをあげる 会いたいんだ忘れられない 猫になってでも現れてほしい いつか君がフラッと現れて 僕はまた、幸せで
56,koi-wazurai,"
King & Prince",栗原暁(Jazzin'park)・前田佑,栗原暁(Jazzin'park)・前田佑,これは運命的な恋煩い キミと何万回ロマンティック 素直になれたら This love will last forever Beautiful days ロジカルなHead シニカルなHeart 方程式の答えは何処へ 今日もプライドってベクトルが ミスリードする二人の未来 特別でいたいくせに 普通じゃないと不安で 投げた視線そらすなんて 君らしくない 奇跡が目をさます頃 月夜にハートうち抜いて いつか星の陰で待つ君を 迎えにゆこう これは運命的な恋煩い キミと何万回もLove勝負(ゲーム) You & I 難攻不落 近づくほどに 運命的な恋煩い キミと何万回ロマンティック 解けない愛もOne day 正解(こたえ)はKissでBeautiful days 君を解く Pass Code わからぬまま時は過ぎて 気づけば何気ない朝も 輝いて見えるよ “I love you.”も “Do you love me？”も 口にすれば同じ 一瞬も永遠も 恋すれば同じ キミが君でいてくれるから ボクは僕でいられるんだ 世界はもう止められない もう抑えきれない… これは運命的な恋煩い キミと何万回もLove勝負(ゲーム) You & I 完全無欠 見つめるほどに 運命的な恋煩い キミと何万回ロマンティック 解けない愛もOne day 正解(こたえ)はKissでBeautiful days いつもの笑顔でやっと会えたね 最高以上の君だから 独り占めさせて これは運命的な恋煩い これは運命的な恋煩い キミと何万回もLove勝負(ゲーム) You & I 難攻不落 近づくほどに 運命的な恋煩い キミと何万回ロマンティック 解けない愛もOne day 正解(こたえ)はKissでBeautiful days Beautiful days
57,ヒプノシスマイク -Division Rap Battle-＋,"
Division All Stars",invisible manners(平山大介・福山整),invisible manners(平山大介・福山整),"選手宣誓！ 万死一生！ 決して揺るがぬ無敵の無頼漢 言葉は今やマシンガン または未来導く羅針盤 三位一体 It's show time 歴史に刻む俺らのスタイル 生死彷徨う遺伝子の器 本能がままにつらぬくぜ Say What？ 1 2 3 イケブクロdivision レペゼン・イケブクロ Homies we are Buster Bros！！！ そっちの調子はどうだい？ Welcome to the division 1 2 3 イケブクロdivision レペゼン・イケブクロ Homies we are Buster Bros！！！ ブクロ最強の三兄弟 Welcome to the division Welcome to my division 一郎イケブクロ代表 マクロからマイクロ 精密動作で解決する Geek なスタイル 「圧倒的」それ自体が新時代のクライム 与えよ生命(アニマ)それだけが業(カルマ) 躊躇は皆無だ、韻(ライム)だけがライフライン 二次元でも三次元でも俺は俺だから 決めつける奴らは一昨日来い My name is 二郎 You know my steelo 俺のベロ見ろ 俺はミケランジェロ 一郎の胸像(トルソー)をトレスした 次男坊 つまり最強の遺伝子継承した ライムクローン 三郎参上 慇懃無礼で ブレーキがないのは ちょっとした sub rosa その Pose が気に食わねぇなら僕と勝負だ お前はもう体感速度が上昇し 壁にめり込む覚悟ぐらいはしてあるんだろうな？ 1 2 3 ヨコハマdivision レペゼン・ヨコハマ Homies we are MAD TRIGGER CREW ハマの深夜のカーチェイス Welcome to the division 1 2 3 ヨコハマdivision レペゼン・ヨコハマ Homies we are MAD TRIGGER CREW 浜風にも錆びぬスキル Welcome to the division 俺は左馬刻さまだ、貴様は誰だ？ よく踏み慣れたよくあるツラだな 欲張りさんが仁義破れば 信じ難いよな目に遭い この有様さ、目さませ、Say what？ 任侠も警察(マッポ)もフリーキーな海軍(NAVY)も 指定外自慢(Boast)団、ヒプノシスマイクロフォン 使って貴様の息の根止まるまでライムしよう はい、ストップストップストップ 隠蔽工作も楽じゃないし 一線を越えたら俺も黙ってないし ケツ持ちは国家(くに)だからまるでお前に勝ち目はないし まあ まあ 立場ってもんが解ればヨロシイ 先ずは敬礼 カレーはフライデー(Spicy) 小官にとっちゃ毎日がサバイバル 全生物に感激・感謝！ 今日の具材はあなたで決まりました！ ついに決着 でけえ悶着 唸る俺のヒプノシスマイク 精神直結カスタマイズ お前のシナプス焦がす言霊 三位一体 It's show time 歴史に刻む俺らのスタイル 生死彷徨う遺伝子の器 本能がままにつらぬくぜ Say What？ 1 2 3 シブヤdivision レペゼン・シブヤ Homies we are Fling Posse 街を彩る三原色 Welcome to the division 1 2 3 シブヤdivision レペゼン・シブヤ Homies we are Fling Posse 出たとこ勝負でしょ？ Welcome to the division みんなのアイドル乱数の番だ こう見えてももう成人男子さ 君の涙 もう見たくないな 笑顔と寝顔が可愛いからさ 基本カラフル、デコったGAL服 モードにパンクス、アメリカンカジュアル 色とりどりのオネーさん達よ 僕の事で喧嘩ヤメテホシイナー？ カンカン帽被り勘ぐる性分？ 真偽 珍奇に佇み恭順 人間(じんかん)万事塞翁が馬 最後には文芸の才能が最高のライマー まあ、ましてやこいつはそう大博打 肝冷やし切り抜けりゃ超リッチ 第六感に乗っかってこうかと どっかのっけから舐めプのジョーカー 1 2 3 シンジュクdivision レペゼン・シンジュク Homies we are 麻天狼 病める街シンジュク代表 Welcome to the division 1 2 3 シンジュクdivision レペゼン・シンジュク Homies we are 麻天狼 ネオンぎらつく不夜城 Welcome to the division 執刀準備OK(Okay！！) 涙目のクランケ(お願いします！) 全て任せてれば 痛みなどは感じないです(痛くない！) 無下に背けば 墓穴の中 内視鏡通しあなたの中 もう腹の中お見通しだが まだ抗うのは愚かな Mother Fu××er はーい、ご指名 ありがとうございます コール入ります、迷子の子猫に(Love me do！) はーい今日は(Foo！)あなたに(Foo！) 届ける(Foo！)  魔法の(Foo！) 煌めく夜空とシャンパンタワー はあ、しんどい 摩耗する精神と吊るしのスーツ 通勤快速ってもしかして？「停まらないのかよ！」 ああ、依願退職、いまや社会の傍観者 「キレる中年」の見出しになったろかい？？ 選手宣誓！ 万死一生！ 決して揺るがぬ無敵の無頼漢 言葉は今やマシンガン または未来導く羅針盤 三位一体 It's show time 歴史に刻む俺らのスタイル 生死彷徨う遺伝子の器 本能がままにつらぬくぜ Say What？ 1,2,3 ナゴヤdivision レペゼン・ナゴヤ Homies We are Bad Ass Temple すっとばすぜナマグサ説法 welcome to the division 1,2,3 ナゴヤdivision レペゼン・ナゴヤ Homies We are Bad Ass Temple 放つ言語はバカ不健康 welcome to the division 輪廻転生(Reincarnation) 因果は殺生 畜生共の Jam Session 餓鬼界からの雑魚どもに説法 こっちゃ毘沙門天だもんで 気を揉んでますねぇ 唯我独尊・天上天下 なんだかんだでBang it, Bang it out なんて関係ない！ 甚振って捨てる 仏教徒(Buddhist)は破壊者(Vandalist) London Calling みたく 釈迦堂に降臨 Darkness 溺れ怯えて (訳:陰キャでビビりの僕は) 無限回廊で永遠に彷徨い焦がれる (訳:いつもキョドってて優柔不断なので欲しいものは) セイレーンの失われし刹那 (訳:歌ってるうちに無くなっちゃったラップする尺) クソ不味い珈琲はマジ無し 専門分野:自己弁護 面倒メンゴ そう何度も頼まれちゃ弱いよBingo だだくさにようけおる戯けばっかTake back 1,2,3 オオサカdivision レペゼン・オオサカ Homies we areどついたれ本舗 めっちゃエレガントな口八丁 welcome to the division 1,2,3 オオサカdivision レペゼン・オオサカ Homies we areどついたれ本舗 本邦初公開 welcome to the division どないやねん オモロー無い脳内も韻も固過ぎ プライド高過ぎ まるでつんけんした通天閣 通過点各所で立ち止まったらテンポ悪い 真っ逆さま落第点まで お笑いトーナメント 賞は総舐め スーツはオーダメイド でも物足らんような目 タッパーで持ち帰る どさくさにキャビア・フォアグラ 具沢山なボキャブラ あかんでほんまやめさせて貰うわ グラム量り売り カリキュラムばかりだよ しどろもどろの指導要領 なんてクソだろうよ 校内暴力 damn shit ホームルームで葬る黴びた虚無主義を 海に千年 山に千年 住んだ蛇は龍に変わる 融和を説く Youはお得情報にゆうに慄く 即契約 しかしそれは全てモックアップ 目下儲けはフトコロに ゴロゴロと転げ込む 選手宣誓！ 万死一生！ 決して揺るがぬ無敵の無頼漢 言葉は今やマシンガン または未来導く羅針盤 三位一体 It's show time 歴史に刻む俺らのスタイル 生死彷徨う遺伝子の器 本能がままにつらぬくぜ Say What？ ついに決着 でけえ悶着 唸る俺のヒプノシスマイク 精神直結カスタマイズ お前のシナプス焦がす言霊 三位一体 It's show time 歴史に刻む俺らのスタイル 生死彷徨う遺伝子の器 本能がままにつらぬくぜ Say What？"
58,Walking with you,"
Novelbright",雄大,雄大・勇太朗,"数え切れないほどの想いを 今ならきっとあなたに届くように叫ぶよ いつからかその目に映る景色全てが まるで光の無い闇の中を見ているよう 悲しみに怯え逃げ出しそうになった時 あなたがくれた言葉に救われたんだよ 鏡に映る自分が徐々に徐々に 魔法がかかったように変わっていくけど 相変わらず無邪気な笑顔の あなたを見ていたいから 数え切れないほどの想いを いつまでも贈り続けてくんだずっとずっと先も 繰り返し心に誓うよ 手を握りずっとそばにいるんだそして決して離さないよ I make up self mind. that I'm just keeping to go my Chose way from now on. somebody cannot stop me. No matter what you said, No matter what you thought. 心が折れかけ諦めそうな時も 何も言わずただ抱きしめてくれた 時々君の言葉は理不尽で 苛立ちを覚えるような瞬間もあるけど そんな君が僕は愛しくてこの手で守りたい 移り変わり行く季節を この目であなたと眺めていたいな どんな色でも愛することができそう 絵に描いたような幸せを掴み取ろう 50年後の未来もきっと 知らぬ間に幸せの意味を見つけ出しているんだ 世界中の誰よりもずっと この先もあなたと二人でもっともっと前へ歩きたい Oh.. 輝く星のような君となら 数え切れないほどの願いを いくらでも叶えて行けるはずさ 何度だってずっと We can do it."
59,アイノカタチ feat.HIDE(GReeeeN),"
MISIA",GReeeeN,GReeeeN,あのね いつの間にか 気づいたんだ 愛に もし カタチがあって それがすでに わたしの胸に はまってたなら きっとずっと 今日よりもっと あなたのことを知るたびに そのカタチはもう あなたじゃなきゃ きっと隙間を作ってしまうね あのね 大好きだよ あなたが心の中で 広がってくたび 愛が 溢れ 涙こぼれるんだ これから沢山の 泣き笑いを 知るたびに増えていくの 飛び出たとこ へこんだとこ 二人になってく 時にぶつかり すり減って そして また 埋めあっていけばいい 大好きなあなたが そばにいないときに ほら 胸が痛くなって あなたのカタチ 見える 気がしたんだ あのね 大好きだよ 何万回も 伝えよう 温かく増えた想いは 全部 アイノカタチです ずっと ずっと 大好きだよ あなたが心の中で 広がってくたび 愛が 溢れ 涙こぼれるんだ 星の数ほどの中 ただ一人のあなたが 心にいるんだ あのね あのね ずっと 大好きだよ 大好きだよ ああ ありがとう
60,香水,"
瑛人",8s,8s,夜中にいきなりさ いつ空いてるのってLINE 君とはもう3年くらい会ってないのにどうしたの? あの頃 僕達はさ なんでもできる気がしてた 2人で海に行っては たくさん写真撮ったね でも見てよ今の僕を クズになった僕を 人を傷つけてまた泣かせても 何も感じ取れなくてさ 別に君を求めてないけど 横にいられると思い出す 君のドルチェ&ガッバーナの その香水のせいだよ 今更君に会ってさ 僕は何を言ったらいい? 「可愛くなったね」口先でしか言えないよ どうしたの いきなりさ タバコなんかくわえだして 悲しくないよ悲しくないよ 君が変わっただけだから でも見てよ今の僕を 空っぽの僕を 人に嘘ついて軽蔑されて 涙ひとつもでなくてさ 別に君を求めてないけど 横にいられると思い出す 君のドルチェ&ガッバーナのその香水のせいだよ 別に君をまた好きになることなんてありえないけど 君のドルチェ&ガッバーナの香水が思い出させる 何もなくても 楽しかった頃に 戻りたいとかは思わないけど 君の目を見ると思う 別に君を求めてないけど 横にいられると思い出す 君のドルチェ&ガッバーナの その香水のせいだよ 別に君をまた好きになるくらい君は素敵な人だよ でもまた同じことの繰り返しって 僕がフラれるんだ
